Date,환율,금리,종가,ROE,영업이익률,부채비율,EPS,순이익률,BPS,PER,PBR
2013-01-01,1062.5,2.75,31520.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1593198578656598,0.03236477939234303
2013-01-02,1062.5,2.75,31520.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1593198578656598,0.03236477939234303
2013-01-03,1062.5999755859375,2.75,30860.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.15598384561339662,0.031687090483747016
2013-01-04,1061.9000244140625,2.75,30500.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1541642025667076,0.03131744198814919
2013-01-05,1061.9000244140625,2.75,30500.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1541642025667076,0.03131744198814919
2013-01-06,1061.9000244140625,2.75,30500.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1541642025667076,0.03131744198814919
2013-01-07,1033.0999755859375,2.75,30400.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.15365874616484956,0.03121476185048313
2013-01-08,1062.199951171875,2.75,30000.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.15163692055741732,0.030804041299818875
2013-01-09,1062.9000244140625,2.75,30000.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.15163692055741732,0.030804041299818875
2013-01-10,1059.5,2.75,30600.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.15466965896856566,0.031420122125815256
2013-01-11,1057.5999755859375,2.75,30660.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1549729328096805,0.03148173020841489
2013-01-12,1057.5999755859375,2.75,30660.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1549729328096805,0.03148173020841489
2013-01-13,1057.5999755859375,2.75,30660.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1549729328096805,0.03148173020841489
2013-01-14,1023.2000122070312,2.75,31040.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.15689366713674113,0.03187191473154593
2013-01-15,1055.300048828125,2.75,30240.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.15285001592187666,0.031050473630217425
2013-01-16,1056.300048828125,2.75,29840.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.15082819031444442,0.030639753079553175
2013-01-17,1057.800048828125,2.75,29380.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.14850309086589736,0.030167424446289285
2013-01-18,1057.0999755859375,2.75,29600.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1496150949499851,0.030393320749154625
2013-01-19,1057.0999755859375,2.75,29600.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1496150949499851,0.030393320749154625
2013-01-20,1057.0999755859375,2.75,29600.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1496150949499851,0.030393320749154625
2013-01-21,1038.5999755859375,2.75,29080.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1469867216603232,0.0298593840332911
2013-01-22,1063.4000244140625,2.75,29600.0,20.384758046867795,16.084911458923166,42.70144766548584,197841.0,13.325641088439447,973898.1878386326,0.1496150949499851,0.030393320749154625
